neighborhood_id,date,total_kwh
6,2025-06-20,3374.22
6,2025-06-21,4317.26
6,2025-06-22,3909.93
6,2025-06-23,4169.76
6,2025-06-24,3845.31
6,2025-06-25,3747.67
6,2025-06-26,3848.64
6,2025-06-27,3564.65
6,2025-06-28,3124.4
6,2025-06-29,3701.69
6,2025-06-30,3343.56
6,2025-07-01,3231.21
6,2025-07-02,3707.96
6,2025-07-03,3434.76
6,2025-07-04,3785.65
6,2025-07-05,3263.09
6,2025-07-06,3337.16
6,2025-07-07,3770.39
6,2025-07-08,3514.53
6,2025-07-09,3018.01
6,2025-07-10,3477.72
6,2025-07-11,3794.45
6,2025-07-12,3248.17
6,2025-07-13,3523.43
6,2025-07-14,3120.19
6,2025-07-15,3296.37
6,2025-07-16,3607.36
6,2025-07-17,3361.29
6,2025-07-18,3627.91
6,2025-07-19,3385.52
6,2025-07-20,3838.19
6,2025-07-21,2838.91
6,2025-07-22,3174.7
6,2025-07-23,2937.5
6,2025-07-24,2942.05
6,2025-07-25,2931.43
6,2025-07-26,3216.94
6,2025-07-27,3217.68
6,2025-07-28,3254.3
6,2025-07-29,2851.55
6,2025-07-30,3038.58
6,2025-07-31,2866.46
6,2025-08-01,3324.32
6,2025-08-02,2865.18
6,2025-08-03,3014.12
6,2025-08-04,3190.51
6,2025-08-05,2891.1
6,2025-08-06,3196.33
6,2025-08-07,3400.82
6,2025-08-08,3049.0
6,2025-08-09,3206.99
6,2025-08-10,2485.04
6,2025-08-11,2865.5
6,2025-08-12,2999.37
6,2025-08-13,2696.11
6,2025-08-14,2981.47
6,2025-08-15,3169.3
6,2025-08-16,2472.91
6,2025-08-17,2623.89
6,2025-08-18,2931.8
6,2025-08-19,2984.66
6,2025-08-20,3037.73
6,2025-08-21,2883.64
6,2025-08-22,2953.58
6,2025-08-23,3043.91
6,2025-08-24,2735.45
6,2025-08-25,2682.69
6,2025-08-26,2773.03
6,2025-08-27,2846.79
6,2025-08-28,2646.32
6,2025-08-29,2697.27
6,2025-08-30,2865.14
6,2025-08-31,2803.75
6,2025-09-01,2720.11
6,2025-09-02,2369.99
6,2025-09-03,2745.43
6,2025-09-04,2526.56
6,2025-09-05,2947.15
6,2025-09-06,2658.33
6,2025-09-07,2502.55
6,2025-09-08,2699.77
6,2025-09-09,2982.43
6,2025-09-10,2837.9
6,2025-09-11,2743.58
6,2025-09-12,2405.49
6,2025-09-13,3034.49
6,2025-09-14,2548.01
6,2025-09-15,2876.9
6,2025-09-16,2603.17
6,2025-09-17,2847.62
6,2025-09-18,2943.77
6,2025-09-19,2799.71
6,2025-09-20,2819.29
6,2025-09-21,2634.7
6,2025-09-22,2560.85
6,2025-09-23,2679.88
6,2025-09-24,2576.39
6,2025-09-25,3168.88
6,2025-09-26,2434.92
6,2025-09-27,2855.45
6,2025-09-28,2751.75
6,2025-09-29,2690.15
6,2025-09-30,2953.65
6,2025-10-01,2703.69
6,2025-10-02,2506.47
6,2025-10-03,2702.42
6,2025-10-04,2602.54
6,2025-10-05,2748.34
6,2025-10-06,2814.85
6,2025-10-07,2462.45
6,2025-10-08,2898.67
6,2025-10-09,2593.45
6,2025-10-10,2743.47
6,2025-10-11,2782.62
6,2025-10-12,2732.26
6,2025-10-13,2633.85
6,2025-10-14,2556.11
6,2025-10-15,2606.07
6,2025-10-16,3000.87
6,2025-10-17,2485.74
6,2025-10-18,2520.89
6,2025-10-19,2515.54
6,2025-10-20,2712.81
6,2025-10-21,2360.54
6,2025-10-22,2401.86
6,2025-10-23,2642.48
6,2025-10-24,2425.75
6,2025-10-25,2448.61
6,2025-10-26,2437.98
6,2025-10-27,2538.04
6,2025-10-28,2888.57
6,2025-10-29,2944.82
6,2025-10-30,3163.68
6,2025-10-31,3163.92
6,2025-11-01,2930.69
6,2025-11-02,2992.21
6,2025-11-03,2801.86
6,2025-11-04,2896.53
6,2025-11-05,3222.87
6,2025-11-06,2880.81
6,2025-11-07,3065.39
6,2025-11-08,2604.98
6,2025-11-09,2674.05
6,2025-11-10,2904.72
6,2025-11-11,2877.65
6,2025-11-12,2711.81
6,2025-11-13,3414.74
6,2025-11-14,2913.15
6,2025-11-15,2781.69
6,2025-11-16,2929.49
6,2025-11-17,2911.03
6,2025-11-18,2959.85
6,2025-11-19,2553.94
6,2025-11-20,3242.11
6,2025-11-21,3268.17
6,2025-11-22,3309.82
6,2025-11-23,3050.67
6,2025-11-24,3143.41
6,2025-11-25,2789.6
6,2025-11-26,3210.1
6,2025-11-27,3082.84
6,2025-11-28,2922.76
6,2025-11-29,3258.04
6,2025-11-30,3281.24
6,2025-12-01,3087.95
6,2025-12-02,3194.4
6,2025-12-03,2843.59
6,2025-12-04,3422.35
6,2025-12-05,2901.46
6,2025-12-06,2962.66
6,2025-12-07,3169.29
6,2025-12-08,3449.8
6,2025-12-09,3464.83
6,2025-12-10,3194.12
6,2025-12-11,3407.95
6,2025-12-12,2788.09
6,2025-12-13,3051.67
6,2025-12-14,3070.53
6,2025-12-15,3594.12
6,2025-12-16,3453.26
6,2025-12-17,3344.71
6,2025-12-18,3385.32
6,2025-12-19,3742.68
6,2025-12-20,3294.77
6,2025-12-21,3002.4
6,2025-12-22,3663.12
6,2025-12-23,3434.2
6,2025-12-24,3659.34
6,2025-12-25,3402.74
6,2025-12-26,3199.89
6,2025-12-27,3556.14
6,2025-12-28,3463.04
6,2025-12-29,3526.76
6,2025-12-30,3941.89
6,2025-12-31,3197.5
7,2025-01-01,2910.68
7,2025-01-02,3464.16
7,2025-01-03,3071.35
7,2025-01-04,2928.57
7,2025-01-05,2609.3
7,2025-01-06,3009.13
7,2025-01-07,3189.85
7,2025-01-08,2985.86
7,2025-01-09,2895.6
7,2025-01-10,2891.3
7,2025-01-11,3172.74
7,2025-01-12,3240.42
7,2025-01-13,3401.15
7,2025-01-14,2834.29
7,2025-01-15,3221.72
7,2025-01-16,3073.58
7,2025-01-17,3092.92
7,2025-01-18,3228.51
7,2025-01-19,3242.35
7,2025-01-20,3285.21
7,2025-01-21,2896.09
7,2025-01-22,2985.03
7,2025-01-23,3566.08
7,2025-01-24,3142.4
7,2025-01-25,3288.98
7,2025-01-26,3493.68
7,2025-01-27,3353.08
7,2025-01-28,3386.33
7,2025-01-29,3488.65
7,2025-01-30,2713.56
7,2025-01-31,3149.23
7,2025-02-01,3411.85
7,2025-02-02,3665.58
7,2025-02-03,3327.46
7,2025-02-04,3096.1
7,2025-02-05,3112.9
7,2025-02-06,3577.43
7,2025-02-07,3292.95
7,2025-02-08,3359.43
7,2025-02-09,3537.13
7,2025-02-10,2596.21
7,2025-02-11,3933.25
7,2025-02-12,3201.28
7,2025-02-13,3475.47
7,2025-02-14,2952.45
7,2025-02-15,3311.85
7,2025-02-16,3778.82
7,2025-02-17,2917.21
7,2025-02-18,3765.14
7,2025-02-19,3386.57
7,2025-02-20,3605.91
7,2025-02-21,3661.74
7,2025-02-22,3609.81
7,2025-02-23,3252.65
7,2025-02-24,3399.92
7,2025-02-25,3099.13
7,2025-02-26,3655.08
7,2025-02-27,4003.61
7,2025-02-28,3015.36
7,2025-03-01,3321.85
7,2025-03-02,3492.38
7,2025-03-03,3599.49
7,2025-03-04,3806.55
7,2025-03-05,3519.0
7,2025-03-06,3477.96
7,2025-03-07,3889.11
7,2025-03-08,3768.66
7,2025-03-09,3738.85
7,2025-03-10,3621.6
7,2025-03-11,3876.77
7,2025-03-12,3409.73
7,2025-03-13,3374.58
7,2025-03-14,3822.56
7,2025-03-15,3141.76
7,2025-03-16,3641.67
7,2025-03-17,3526.94
7,2025-03-18,3214.62
7,2025-03-19,3355.02
7,2025-03-20,3596.41
7,2025-03-21,3931.1
7,2025-03-22,3443.51
7,2025-03-23,3988.52
7,2025-03-24,3656.09
7,2025-03-25,4021.13
7,2025-03-26,3465.17
7,2025-03-27,3628.49
7,2025-03-28,3751.38
7,2025-03-29,3592.64
7,2025-03-30,3923.76
7,2025-03-31,3002.42
7,2025-04-01,4353.48
7,2025-04-02,3897.19
7,2025-04-03,3596.25
7,2025-04-04,3485.48
7,2025-04-05,3393.39
7,2025-04-06,3833.7
7,2025-04-07,3934.59
7,2025-04-08,3595.99
7,2025-04-09,3964.55
7,2025-04-10,3376.23
7,2025-04-11,3323.19
7,2025-04-12,4164.25
7,2025-04-13,3806.35
7,2025-04-14,4037.94
7,2025-04-15,3381.49
7,2025-04-16,3358.66
7,2025-04-17,3519.59
7,2025-04-18,3381.62
7,2025-04-19,3820.92
7,2025-04-20,3396.04
7,2025-04-21,3270.96
7,2025-04-22,3646.14
7,2025-04-23,3229.29
7,2025-04-24,3078.68
7,2025-04-25,3630.0
7,2025-04-26,3084.89
7,2025-04-27,3803.88
7,2025-04-28,3177.22
7,2025-04-29,2930.85
7,2025-04-30,3481.49
7,2025-05-01,3600.59
7,2025-05-02,3693.07
7,2025-05-03,3595.92
7,2025-05-04,3240.62
7,2025-05-05,3735.66
7,2025-05-06,3798.19
7,2025-05-07,3180.71
7,2025-05-08,3462.25
7,2025-05-09,3428.81
7,2025-05-10,3559.95
7,2025-05-11,3433.37
7,2025-05-12,3463.83
7,2025-05-13,3653.13
7,2025-05-14,3157.64
7,2025-05-15,3662.18
7,2025-05-16,3764.6
7,2025-05-17,3890.86
7,2025-05-18,2843.68
7,2025-05-19,3373.13
7,2025-05-20,2877.37
7,2025-05-21,2741.55
7,2025-05-22,3434.55
7,2025-05-23,3277.74
7,2025-05-24,3457.15
7,2025-05-25,3497.25
7,2025-05-26,3691.44
7,2025-05-27,3360.7
7,2025-05-28,4116.25
7,2025-05-29,3407.23
7,2025-05-30,3803.9
7,2025-05-31,2687.92
7,2025-06-01,3649.64
7,2025-06-02,3235.67
7,2025-06-03,2762.19
7,2025-06-04,3370.92
7,2025-06-05,3171.31
7,2025-06-06,3389.15
7,2025-06-07,3488.6
7,2025-06-08,2832.98
7,2025-06-09,3464.82
7,2025-06-10,3194.7
7,2025-06-11,3525.69
7,2025-06-12,3117.61
7,2025-06-13,3038.98
7,2025-06-14,3152.73
7,2025-06-15,3159.5
7,2025-06-16,2956.41
7,2025-06-17,2986.39
7,2025-06-18,2793.68
7,2025-06-19,2978.24
7,2025-06-20,3239.57
7,2025-06-21,3027.36
7,2025-06-22,3294.77
7,2025-06-23,2991.26
7,2025-06-24,2677.59
7,2025-06-25,3155.35
7,2025-06-26,2837.38
7,2025-06-27,2930.75
7,2025-06-28,3268.43
7,2025-06-29,2686.44
7,2025-06-30,2987.79
7,2025-07-01,2926.86
7,2025-07-02,3087.78
7,2025-07-03,3110.44
7,2025-07-04,2959.9
7,2025-07-05,2802.96
7,2025-07-06,2982.45
7,2025-07-07,3166.82
7,2025-07-08,2842.37
7,2025-07-09,2775.47
7,2025-07-10,2911.32
7,2025-07-11,2819.91
7,2025-07-12,2499.28
7,2025-07-13,2839.78
7,2025-07-14,2475.21
7,2025-07-15,2844.55
7,2025-07-16,2574.22
7,2025-07-17,2745.45
7,2025-07-18,2810.39
7,2025-07-19,3245.78
7,2025-07-20,2861.63
7,2025-07-21,2982.79
7,2025-07-22,3078.18
7,2025-07-23,2769.79
7,2025-07-24,2714.37
7,2025-07-25,2416.59
7,2025-07-26,2605.92
7,2025-07-27,2467.47
7,2025-07-28,2523.9
7,2025-07-29,2984.77
7,2025-07-30,2608.72
7,2025-07-31,2393.53
7,2025-08-01,2844.69
7,2025-08-02,2746.97
7,2025-08-03,2745.99
7,2025-08-04,2124.33
7,2025-08-05,2912.69
7,2025-08-06,2397.27
7,2025-08-07,2654.58
7,2025-08-08,2991.33
7,2025-08-09,2906.13
7,2025-08-10,2275.7
7,2025-08-11,2174.78
7,2025-08-12,2729.5
7,2025-08-13,2467.41
7,2025-08-14,2332.89
7,2025-08-15,2541.32
7,2025-08-16,2380.45
7,2025-08-17,2537.72
7,2025-08-18,2406.91
7,2025-08-19,2523.27
7,2025-08-20,2206.81
7,2025-08-21,2638.48
7,2025-08-22,2492.11
7,2025-08-23,2473.98
7,2025-08-24,2134.87
7,2025-08-25,2654.56
7,2025-08-26,2326.76
7,2025-08-27,2457.22
7,2025-08-28,2255.03
7,2025-08-29,2356.0
7,2025-08-30,2355.73
7,2025-08-31,1776.81
7,2025-09-01,2394.59
7,2025-09-02,2640.49
7,2025-09-03,2373.95
7,2025-09-04,2095.9
7,2025-09-05,2381.86
7,2025-09-06,2450.09
7,2025-09-07,2345.75
7,2025-09-08,2234.94
7,2025-09-09,2199.92
7,2025-09-10,2194.58
7,2025-09-11,2358.92
7,2025-09-12,1978.89
7,2025-09-13,2159.61
7,2025-09-14,2505.57
7,2025-09-15,2508.28
7,2025-09-16,1952.9
7,2025-09-17,2011.37
7,2025-09-18,2160.68
7,2025-09-19,2363.16
7,2025-09-20,1880.95
7,2025-09-21,2190.96
7,2025-09-22,2115.01
7,2025-09-23,2429.41
7,2025-09-24,1900.22
7,2025-09-25,2209.31
7,2025-09-26,2122.72
7,2025-09-27,2448.18
7,2025-09-28,2294.37
7,2025-09-29,2086.39
7,2025-09-30,2337.9
7,2025-10-01,2120.15
7,2025-10-02,2363.1
7,2025-10-03,2146.83
7,2025-10-04,2373.38
7,2025-10-05,2265.68
7,2025-10-06,2761.38
7,2025-10-07,2181.87
7,2025-10-08,2259.53
7,2025-10-09,2109.69
7,2025-10-10,2195.98
7,2025-10-11,1722.43
7,2025-10-12,2281.41
7,2025-10-13,2438.33
7,2025-10-14,2274.26
7,2025-10-15,1975.07
7,2025-10-16,2068.24
7,2025-10-17,1782.88
7,2025-10-18,2390.1
7,2025-10-19,2041.32
7,2025-10-20,2218.75
7,2025-10-21,2200.44
7,2025-10-22,2497.68
7,2025-10-23,2251.68
7,2025-10-24,2386.03
7,2025-10-25,2343.98
7,2025-10-26,2495.58
7,2025-10-27,2212.83
7,2025-10-28,2599.6
7,2025-10-29,1906.84
7,2025-10-30,2428.62
7,2025-10-31,2120.7
7,2025-11-01,2194.77
7,2025-11-02,2395.55
7,2025-11-03,2400.9
7,2025-11-04,2416.21
7,2025-11-05,2055.0
7,2025-11-06,2587.12
7,2025-11-07,2158.06
7,2025-11-08,2189.84
7,2025-11-09,2460.09
7,2025-11-10,2294.54
7,2025-11-11,2414.46
7,2025-11-12,1956.52
7,2025-11-13,2426.69
7,2025-11-14,2422.64
7,2025-11-15,2292.26
7,2025-11-16,2000.51
7,2025-11-17,2366.39
7,2025-11-18,2409.2
7,2025-11-19,2354.36
7,2025-11-20,2077.28
7,2025-11-21,2756.3
7,2025-11-22,2328.65
7,2025-11-23,2420.04
7,2025-11-24,1996.9
7,2025-11-25,2800.66
7,2025-11-26,2400.84
7,2025-11-27,2523.93
7,2025-11-28,2740.07
7,2025-11-29,2388.51
7,2025-11-30,2731.18
7,2025-12-01,2126.59
7,2025-12-02,2670.12
7,2025-12-03,2891.41
7,2025-12-04,2459.67
7,2025-12-05,2822.5
7,2025-12-06,2983.62
7,2025-12-07,2559.97
7,2025-12-08,2553.83
7,2025-12-09,2446.8
7,2025-12-10,2539.9
7,2025-12-11,2486.1
7,2025-12-12,2479.21
7,2025-12-13,2940.56
7,2025-12-14,2524.82
7,2025-12-15,2763.12
7,2025-12-16,2727.5
7,2025-12-17,3058.64
7,2025-12-18,2633.03
7,2025-12-19,2839.71
7,2025-12-20,2943.12
7,2025-12-21,3111.61
7,2025-12-22,2676.94
7,2025-12-23,2666.34
7,2025-12-24,2578.1
7,2025-12-25,3336.14
7,2025-12-26,3157.16
7,2025-12-27,2845.21
7,2025-12-28,3310.42
7,2025-12-29,2856.43
7,2025-12-30,3060.07
7,2025-12-31,2907.36
8,2025-01-01,6282.93
8,2025-01-02,6481.82
8,2025-01-03,6686.32
8,2025-01-04,6432.84
8,2025-01-05,6855.06
8,2025-01-06,6428.43
8,2025-01-07,6677.76
8,2025-01-08,6742.49
8,2025-01-09,6185.59
8,2025-01-10,6691.35
8,2025-01-11,5872.06
8,2025-01-12,6554.1
8,2025-01-13,6696.87
8,2025-01-14,6967.4
8,2025-01-15,6876.15
8,2025-01-16,7029.32
8,2025-01-17,6451.44
8,2025-01-18,6347.91
8,2025-01-19,6409.2
8,2025-01-20,6718.34
8,2025-01-21,5647.5
8,2025-01-22,7333.64
8,2025-01-23,6675.32
8,2025-01-24,6454.58
8,2025-01-25,5344.33
8,2025-01-26,6704.43
8,2025-01-27,6640.81
8,2025-01-28,6285.53
8,2025-01-29,6428.94
8,2025-01-30,6803.38
8,2025-01-31,6518.89
8,2025-02-01,7177.49
8,2025-02-02,6473.45
8,2025-02-03,6993.59
8,2025-02-04,7584.33
8,2025-02-05,6931.47
8,2025-02-06,7171.87
8,2025-02-07,7158.24
8,2025-02-08,7019.91
8,2025-02-09,6998.36
8,2025-02-10,6733.9
8,2025-02-11,7162.03
8,2025-02-12,6935.53
8,2025-02-13,7995.98
8,2025-02-14,7598.04
8,2025-02-15,6322.46
8,2025-02-16,6370.8
8,2025-02-17,7115.69
8,2025-02-18,6980.69
8,2025-02-19,7120.34
8,2025-02-20,7620.84
8,2025-02-21,7443.8
8,2025-02-22,7454.9
8,2025-02-23,8136.98
8,2025-02-24,6496.93
8,2025-02-25,7385.44
8,2025-02-26,6999.66
8,2025-02-27,8198.97
8,2025-02-28,6066.38
8,2025-03-01,6103.82
8,2025-03-02,7576.69
8,2025-03-03,8077.3
8,2025-03-04,7881.66
8,2025-03-05,6958.53
8,2025-03-06,8344.46
8,2025-03-07,6723.83
8,2025-03-08,8251.22
8,2025-03-09,6822.87
8,2025-03-10,7280.28
8,2025-03-11,7884.75
8,2025-03-12,6629.73
8,2025-03-13,8403.62
8,2025-03-14,7313.03
8,2025-03-15,7619.69
8,2025-03-16,8246.29
8,2025-03-17,7073.07
8,2025-03-18,8200.79
8,2025-03-19,8558.82
8,2025-03-20,7174.88
8,2025-03-21,8407.85
8,2025-03-22,6514.94
8,2025-03-23,7824.29
8,2025-03-24,6845.95
8,2025-03-25,8168.89
8,2025-03-26,8122.72
8,2025-03-27,8866.11
8,2025-03-28,8469.95
8,2025-03-29,7506.47
8,2025-03-30,6950.56
8,2025-03-31,7954.69
8,2025-04-01,7574.1
8,2025-04-02,8555.93
8,2025-04-03,6292.18
8,2025-04-04,8942.96
8,2025-04-05,7933.59
8,2025-04-06,7113.41
8,2025-04-07,8052.98
8,2025-04-08,8393.22
8,2025-04-09,7670.7
8,2025-04-10,6525.13
8,2025-04-11,7415.67
8,2025-04-12,8221.16
8,2025-04-13,7886.83
8,2025-04-14,7485.48
8,2025-04-15,8367.74
8,2025-04-16,8016.65
8,2025-04-17,8056.51
8,2025-04-18,7307.61
8,2025-04-19,7242.18
8,2025-04-20,6515.38
8,2025-04-21,7376.5
8,2025-04-22,8087.35
8,2025-04-23,7392.64
8,2025-04-24,7773.51
8,2025-04-25,8162.56
8,2025-04-26,7709.25
8,2025-04-27,7756.72
8,2025-04-28,6653.49
8,2025-04-29,7260.54
8,2025-04-30,8468.85
8,2025-05-01,7490.46
8,2025-05-02,8541.45
8,2025-05-03,6974.83
8,2025-05-04,7527.97
8,2025-05-05,7150.05
8,2025-05-06,7710.3
8,2025-05-07,7873.15
8,2025-05-08,7685.54
8,2025-05-09,7926.68
8,2025-05-10,7293.47
8,2025-05-11,7174.08
8,2025-05-12,6246.35
8,2025-05-13,7622.4
8,2025-05-14,7334.58
8,2025-05-15,7178.28
8,2025-05-16,7089.83
8,2025-05-17,7160.46
8,2025-05-18,7027.87
8,2025-05-19,6842.71
8,2025-05-20,7262.05
8,2025-05-21,7381.37
8,2025-05-22,6649.63
8,2025-05-23,6839.99
8,2025-05-24,6930.95
8,2025-05-25,7028.49
8,2025-05-26,6933.15
8,2025-05-27,7352.52
8,2025-05-28,6042.21
8,2025-05-29,6121.94
8,2025-05-30,7026.3
8,2025-05-31,6564.52
8,2025-06-01,7361.05
8,2025-06-02,7493.43
8,2025-06-03,6957.1
8,2025-06-04,6222.68
8,2025-06-05,7355.44
8,2025-06-06,6867.3
8,2025-06-07,5934.82
8,2025-06-08,5961.32
8,2025-06-09,7499.96
8,2025-06-10,7384.45
8,2025-06-11,5302.71
8,2025-06-12,5896.69
8,2025-06-13,7192.11
8,2025-06-14,6556.07
8,2025-06-15,6908.08
8,2025-06-16,6483.44
8,2025-06-17,6830.36
8,2025-06-18,6468.2
8,2025-06-19,6214.29
8,2025-06-20,6957.46
8,2025-06-21,6491.8
8,2025-06-22,6694.88
8,2025-06-23,6416.8
8,2025-06-24,6065.54
8,2025-06-25,7093.85
8,2025-06-26,6436.86
8,2025-06-27,6056.01
8,2025-06-28,6841.71
8,2025-06-29,5527.7
8,2025-06-30,7255.72
8,2025-07-01,6040.61
8,2025-07-02,5483.23
8,2025-07-03,7002.49
8,2025-07-04,5825.67
8,2025-07-05,6140.87
8,2025-07-06,6341.83
8,2025-07-07,6537.03
8,2025-07-08,6087.81
8,2025-07-09,5612.64
8,2025-07-10,5996.4
8,2025-07-11,5670.38
8,2025-07-12,5957.67
8,2025-07-13,6572.97
8,2025-07-14,6139.88
8,2025-07-15,5859.39
8,2025-07-16,6077.58
8,2025-07-17,6083.35
8,2025-07-18,5197.31
8,2025-07-19,5681.45
8,2025-07-20,6793.15
8,2025-07-21,6157.06
8,2025-07-22,5362.65
8,2025-07-23,5294.57
8,2025-07-24,5256.48
8,2025-07-25,5896.33
8,2025-07-26,6196.06
8,2025-07-27,5720.56
8,2025-07-28,5510.6
8,2025-07-29,5226.01
8,2025-07-30,5537.28
8,2025-07-31,5019.45
8,2025-08-01,4520.56
8,2025-08-02,6023.54
8,2025-08-03,4876.8
8,2025-08-04,5143.98
8,2025-08-05,5535.28
8,2025-08-06,5838.31
8,2025-08-07,5322.99
8,2025-08-08,4698.32
8,2025-08-09,5048.58
8,2025-08-10,4872.83
8,2025-08-11,5116.3
8,2025-08-12,5615.56
8,2025-08-13,4058.22
8,2025-08-14,4905.23
8,2025-08-15,4857.15
8,2025-08-16,4527.67
8,2025-08-17,5249.94
8,2025-08-18,4431.02
8,2025-08-19,4460.82
8,2025-08-20,5298.55
8,2025-08-21,5536.8
8,2025-08-22,4896.3
8,2025-08-23,4431.4
8,2025-08-24,4616.97
8,2025-08-25,5270.42
8,2025-08-26,4906.73
8,2025-08-27,4806.97
8,2025-08-28,4952.19
8,2025-08-29,4802.11
8,2025-08-30,5396.29
8,2025-08-31,4501.63
8,2025-09-01,4445.15
8,2025-09-02,4235.1
8,2025-09-03,4544.34
8,2025-09-04,4323.43
8,2025-09-05,4807.86
8,2025-09-06,4721.88
8,2025-09-07,4296.96
8,2025-09-08,4913.47
8,2025-09-09,5250.26
8,2025-09-10,4806.07
8,2025-09-11,3714.13
8,2025-09-12,5393.84
8,2025-09-13,4923.05
8,2025-09-14,5363.18
8,2025-09-15,5033.68
8,2025-09-16,5099.69
8,2025-09-17,4691.46
8,2025-09-18,4512.58
8,2025-09-19,4740.92
8,2025-09-20,4337.18
8,2025-09-21,4752.27
8,2025-09-22,3624.06
8,2025-09-23,4599.84
8,2025-09-24,5073.12
8,2025-09-25,4611.66
8,2025-09-26,5206.47
8,2025-09-27,4475.48
8,2025-09-28,4936.6
8,2025-09-29,4247.57
8,2025-09-30,4919.05
8,2025-10-01,4651.96
8,2025-10-02,4486.59
8,2025-10-03,3626.77
8,2025-10-04,4475.04
8,2025-10-05,4647.26
8,2025-10-06,4873.97
8,2025-10-07,5144.14
8,2025-10-08,5320.59
8,2025-10-09,5035.2
8,2025-10-10,4376.13
8,2025-10-11,4474.29
8,2025-10-12,4861.85
8,2025-10-13,4786.34
8,2025-10-14,5199.89
8,2025-10-15,5519.95
8,2025-10-16,5449.01
8,2025-10-17,5171.05
8,2025-10-18,4821.4
8,2025-10-19,5133.65
8,2025-10-20,5258.27
8,2025-10-21,4594.88
8,2025-10-22,4459.91
8,2025-10-23,4381.02
8,2025-10-24,4349.24
8,2025-10-25,4168.95
8,2025-10-26,4791.49
8,2025-10-27,4331.83
8,2025-10-28,4423.81
8,2025-10-29,4996.72
8,2025-10-30,4812.25
8,2025-10-31,4919.24
8,2025-11-01,5289.42
8,2025-11-02,5112.58
8,2025-11-03,5378.18
8,2025-11-04,4840.25
8,2025-11-05,5445.87
8,2025-11-06,4977.87
8,2025-11-07,4919.26
8,2025-11-08,5438.56
8,2025-11-09,4544.25
8,2025-11-10,5694.77
8,2025-11-11,4806.89
8,2025-11-12,4453.9
8,2025-11-13,5210.93
8,2025-11-14,4819.62
8,2025-11-15,5795.86
8,2025-11-16,4832.44
8,2025-11-17,5150.76
8,2025-11-18,4468.08
8,2025-11-19,5391.67
8,2025-11-20,4765.89
8,2025-11-21,5384.72
8,2025-11-22,4946.32
8,2025-11-23,4300.15
8,2025-11-24,5217.05
8,2025-11-25,5219.64
8,2025-11-26,5571.88
8,2025-11-27,5877.05
8,2025-11-28,6051.11
8,2025-11-29,5634.48
8,2025-11-30,5410.32
8,2025-12-01,4707.92
8,2025-12-02,5423.74
8,2025-12-03,5452.55
8,2025-12-04,5297.94
8,2025-12-05,5680.6
8,2025-12-06,5917.72
8,2025-12-07,5096.97
8,2025-12-08,5112.48
8,2025-12-09,5440.74
8,2025-12-10,5254.32
8,2025-12-11,4821.93
8,2025-12-12,5130.83
8,2025-12-13,5047.99
8,2025-12-14,6168.77
8,2025-12-15,6419.67
8,2025-12-16,5177.81
8,2025-12-17,5949.45
8,2025-12-18,6125.94
8,2025-12-19,5064.71
8,2025-12-20,5851.31
8,2025-12-21,6978.69
8,2025-12-22,6144.12
8,2025-12-23,5739.36
8,2025-12-24,5616.65
8,2025-12-25,4950.55
8,2025-12-26,6155.47
8,2025-12-27,6886.73
8,2025-12-28,5594.92
8,2025-12-29,5079.85
8,2025-12-30,5715.96
8,2025-12-31,6490.55
9,2025-01-01,4166.26
9,2025-01-02,3775.29
9,2025-01-03,4037.99
9,2025-01-04,3960.07
9,2025-01-05,3944.11
9,2025-01-06,4208.33
9,2025-01-07,3848.28
9,2025-01-08,3879.75
9,2025-01-09,4292.27
9,2025-01-10,3731.55
9,2025-01-11,3781.53
9,2025-01-12,3672.68
9,2025-01-13,4379.5
9,2025-01-14,4082.7
9,2025-01-15,3699.29
9,2025-01-16,4433.43
9,2025-01-17,3981.0
9,2025-01-18,3890.63
9,2025-01-19,4132.58
9,2025-01-20,4712.79
9,2025-01-21,4096.44
9,2025-01-22,4441.28
9,2025-01-23,4509.38
9,2025-01-24,4428.72
9,2025-01-25,4728.97
9,2025-01-26,4064.11
9,2025-01-27,3962.17
9,2025-01-28,3969.17
9,2025-01-29,4302.7
9,2025-01-30,4036.89
9,2025-01-31,4434.21
9,2025-02-01,4424.09
9,2025-02-02,4770.86
9,2025-02-03,4528.7
9,2025-02-04,4291.88
9,2025-02-05,4599.98
9,2025-02-06,4099.17
9,2025-02-07,4467.26
9,2025-02-08,4609.18
9,2025-02-09,4554.21
9,2025-02-10,4670.74
9,2025-02-11,4299.92
9,2025-02-12,4965.17
9,2025-02-13,5223.21
9,2025-02-14,3984.91
9,2025-02-15,4137.38
9,2025-02-16,4610.81
9,2025-02-17,4512.11
9,2025-02-18,5318.77
9,2025-02-19,4710.81
9,2025-02-20,5157.43
9,2025-02-21,3888.81
9,2025-02-22,4965.55
9,2025-02-23,4404.85
9,2025-02-24,4408.42
9,2025-02-25,4599.15
9,2025-02-26,4166.19
9,2025-02-27,4878.42
9,2025-02-28,4792.76
9,2025-03-01,4830.43
9,2025-03-02,5074.68
9,2025-03-03,5322.15
9,2025-03-04,4616.78
9,2025-03-05,4945.0
9,2025-03-06,4882.65
9,2025-03-07,4922.64
9,2025-03-08,4935.79
9,2025-03-09,5402.22
9,2025-03-10,4622.62
9,2025-03-11,4218.95
9,2025-03-12,4543.01
9,2025-03-13,5109.37
9,2025-03-14,4832.12
